framenum,source,blockw,blockh,srcx,srcy,dstx,dsty,flags
167,-1, 8, 8,  16, 647,  20, 644,0x0
167,-1, 8, 8,  24, 647,  28, 644,0x0
167,-1, 8, 8,  16, 655,  20, 652,0x0
167,-1, 8, 8,  22, 655,  28, 652,0x0
167,-1, 8, 8,  32, 647,  36, 644,0x0
167,-1, 8, 8,  40, 647,  44, 644,0x0
167,-1, 8, 8,  30, 656,  36, 652,0x0
167,-1, 8, 8,  40, 656,  44, 652,0x0
167,-1,16,16,  52, 651,  56, 648,0x0
167,-1, 8,16, 120, 651, 124, 648,0x0
167,-1,16,16, 851, 650, 856, 648,0x0
167,-1, 8, 8, 863, 646, 868, 644,0x0
167,-1, 8, 8, 863, 654, 868, 652,0x0
167,-1, 8, 8,1007, 645,1012, 644,0x0
167,-1,16,16,1043, 649,1048, 648,0x0
167,-1,16,16,1059, 649,1064, 648,0x0
167,-1, 8, 8,1270, 644,1276, 644,0x0
167,-1, 8, 8,1270, 653,1276, 652,0x0
167,-1, 8,16,   7, 667,  12, 664,0x0
167,-1, 8,16,  14, 668,  20, 664,0x0
167,-1, 8,16,  22, 668,  28, 664,0x0
167,-1,16, 8,  36, 664,  40, 660,0x0
167,-1,16, 8,  36, 671,  40, 668,0x0
167,-1, 8,16,  47, 667,  52, 664,0x0
167,-1, 8,16,  56, 667,  60, 664,0x0
167,-1,16, 8,  68, 663,  72, 660,0x0
167,-1,16, 8,  84, 663,  88, 660,0x0
167,-1,16, 8, 371, 663, 376, 660,0x0
167,-1,16, 8, 371, 671, 376, 668,0x0
167,-1,16,16,1043, 665,1048, 664,0x0
167,-1,16,16,1250, 664,1256, 664,0x0
167,-1, 8, 8,   8, 679,  12, 676,0x0
167,-1,16, 8,  20, 679,  24, 676,0x0
167,-1,16,16,  36, 683,  40, 680,0x0
167,-1, 8, 8, 231, 687, 236, 684,0x0
167,-1, 8,16, 271, 683, 276, 680,0x0
167,-1, 8, 8, 407, 687, 412, 684,0x0
167,-1,16,16, 867, 682, 872, 680,0x0
167,-1,16,16, 947, 681, 952, 680,0x0
167,-1, 8, 8, 959, 685, 964, 684,0x0
167,-1,16,16,1027, 681,1032, 680,0x0
167,-1, 8,16,1166, 681,1172, 680,0x0
167,-1,16,16,  35, 699,  40, 696,0x0
167,-1, 8,16, 231, 699, 236, 696,0x0
167,-1,16,16, 387, 699, 392, 696,0x0
167,-1, 8,16, 903, 697, 908, 696,0x0
167,-1,16,16, 979, 697, 984, 696,0x0
167,-1,16, 8,1218, 700,1224, 700,0x0
167,-1,16,16,1266, 696,1272, 696,0x0
167,-1, 8, 8, 200, 711, 204, 708,0x0
167,-1,16, 8, 979, 709, 984, 708,0x0
167,-1,16, 8, 995, 709,1000, 708,0x0
167,-1,16, 8,1011, 709,1016, 708,0x0
167,-1, 8, 8,1254, 708,1260, 708,0x0
167,-1, 8, 8,1270, 708,1276, 708,0x0
167,-1, 8, 8,1262, 716,1268, 716,0x0
5 2 2 105 6 2 16 1 168,-1,16, 8, 785, 333, 776, 332,0x0
168,-1,16,16, 750, 344, 744, 344,0x0
168,-1, 8,16, 762, 344, 756, 344,0x0
168,-1,16,16, 750, 360, 744, 360,0x0
168,-1,16,16, 766, 360, 760, 360,0x0
168,-1, 8, 8, 730, 372, 724, 372,0x0
168,-1, 8, 8, 738, 372, 732, 372,0x0
168, 1,16,16, 643, 408, 648, 408,0x0
1 28 2 17 1 2 2 1 2 4 7 64 3 12 2 7 169,-1,16,16, 194,  11, 200,   8,0x0
169,-1,16,16, 210,  11, 216,   8,0x0
169,-1,16,16, 226,  11, 232,   8,0x0
169,-1,16,16, 242,  11, 248,   8,0x0
169,-1,16,16, 258,  11, 264,   8,0x0
169,-1,16,16, 274,  11, 280,   8,0x0
169,-1,16,16, 307,  11, 312,   8,0x0
169,-1,16,16, 659,  10, 664,   8,0x0
169,-1,16,16, 738,  10, 744,   8,0x0
169,-1,16,16, 210,  27, 216,  24,0x0
169,-1,16,16, 226,  27, 232,  24,0x0
169,-1,16,16, 258,  27, 264,  24,0x0
169,-1, 8, 8, 270,  23, 276,  20,0x0
169,-1, 8, 8, 279,  22, 284,  20,0x0
169,-1,16,16, 307,  27, 312,  24,0x0
169,-1,16,16, 611,  26, 616,  24,0x0
169,-1,16,16, 627,  26, 632,  24,0x0
169,-1,16,16, 643,  26, 648,  24,0x0
169,-1,16,16, 659,  26, 664,  24,0x0
169,-1,16,16, 675,  26, 680,  24,0x0
169,-1,16,16, 723,  26, 728,  24,0x0
169,-1,16,16, 739,  26, 744,  24,0x0
169,-1,16,16, 755,  26, 760,  24,0x0
169,-1,16,16, 146,  43, 152,  40,0x0
169,-1,16,16, 162,  43, 168,  40,0x0
169,-1,16,16, 178,  43, 184,  40,0x0
169,-1,16,16, 194,  43, 200,  40,0x0
169,-1,16,16, 210,  43, 216,  40,0x0
169,-1,16,16, 403,  42, 408,  40,0x0
169,-1,16,16, 419,  42, 424,  40,0x0
169,-1,16,16, 435,  42, 440,  40,0x0
169,-1,16,16, 467,  42, 472,  40,0x0
169,-1, 8,16, 559,  42, 564,  40,0x0
169,-1, 8,16, 567,  42, 572,  40,0x0
169,-1,16,16, 578,  42, 584,  40,0x0
169,-1,16,16, 595,  42, 600,  40,0x0
169,-1,16,16, 611,  42, 616,  40,0x0
169,-1, 8,16, 134,  59, 140,  56,0x0
169,-1,16,16, 146,  59, 152,  56,0x0
169,-1,16,16, 162,  59, 168,  56,0x0
169,-1,16, 8, 178,  55, 184,  52,0x0
169,-1,16,16, 435,  58, 440,  56,0x0
169,-1,16,16, 499,  58, 504,  56,0x0
169,-1,16,16, 595,  58, 600,  56,0x0
169,-1,16,16, 130,  75, 136,  72,0x0
169,-1,16,16, 146,  75, 152,  72,0x0
169,-1,16,16, 162,  75, 168,  72,0x0
169,-1,16,16, 178,  75, 184,  72,0x0
169,-1,16, 8, 194,  71, 200,  68,0x0
169,-1,16, 8, 195,  79, 200,  76,0x0
169,-1, 8,16, 271,  75, 276,  72,0x0
169,-1, 8,16, 279,  75, 284,  72,0x0
169,-1,16,16, 291,  75, 296,  72,0x0
169,-1,16, 8, 483,  70, 488,  68,0x0
169,-1,16,16, 499,  74, 504,  72,0x0
169,-1,16,16, 723,  74, 728,  72,0x0
169,-1,16,16,1074,  74,1080,  72,0x0
169,-1,16,16,1090,  74,1096,  72,0x0
169,-1,16,16,1106,  74,1112,  72,0x0
169,-1, 8,16,1118,  74,1124,  72,0x0
169,-1,16,16,1169,  74,1176,  72,0x0
169,-1,16,16,1185,  74,1192,  72,0x0
169,-1,16,16,1249,  74,1256,  72,0x0
169,-1,16,16,1265,  74,1272,  72,0x0
169,-1,16, 8, 162,  87, 168,  84,0x0
169,-1,16, 8, 178,  87, 184,  84,0x0
169,-1,16,16, 194,  91, 200,  88,0x0
169,-1, 8, 8, 206,  87, 212,  84,0x0
169,-1, 8, 8, 206,  95, 212,  92,0x0
169,-1, 8, 8, 214,  94, 220,  92,0x0
169,-1,16,16, 259,  91, 264,  88,0x0
169,-1,16,16, 275,  91, 280,  88,0x0
169,-1, 8, 8, 287,  87, 292,  84,0x0
169,-1,16,16, 483,  90, 488,  88,0x0
169,-1,16,16, 962,  90, 968,  88,0x0
169,-1,16,16, 978,  90, 984,  88,0x0
169,-1,16, 8,1010,  94,1016,  92,0x0
169,-1,16,16,1138,  90,1144,  88,0x0
169,-1,16,16,1169,  90,1176,  88,0x0
169,-1, 8,16,1189,  90,1196,  88,0x0
169,-1,16,16,1201,  90,1208,  88,0x0
169,-1,16,16,1249,  90,1256,  88,0x0
169,-1,16,16,1265,  90,1272,  88,0x0
169,-1,16,16, 146, 107, 152, 104,0x0
169,-1,16,16, 194, 107, 200, 104,0x0
169,-1,16,16, 210, 107, 216, 104,0x0
169,-1,16, 8, 227, 102, 232, 100,0x0
169,-1,16, 8, 226, 111, 232, 108,0x0
169,-1,16,16, 243, 106, 248, 104,0x0
169,-1,16,16, 275, 107, 280, 104,0x0
169,-1,16,16, 290, 107, 296, 104,0x0
169,-1,16,16, 339, 106, 344, 104,0x0
169,-1,16,16, 371, 106, 376, 104,0x0
169,-1,16,16, 387, 106, 392, 104,0x0
169,-1,16,16, 467, 106, 472, 104,0x0
169,-1,16,16, 962, 106, 968, 104,0x0
169,-1,16,16, 978, 106, 984, 104,0x0
169,-1,16,16,1010, 106,1016, 104,0x0
169,-1,16,16,1026, 106,1032, 104,0x0
169,-1,16,16,1122, 106,1128, 104,0x0
169,-1,16,16,1185, 106,1192, 104,0x0
169,-1,16,16,1201, 106,1208, 104,0x0
169,-1,16,16, 146, 123, 152, 120,0x0
169,-1,16,16, 162, 123, 168, 120,0x0
169,-1, 8, 8, 174, 119, 180, 116,0x0
169,-1, 8, 8, 182, 119, 188, 116,0x0
169,-1, 8, 8, 174, 127, 180, 124,0x0
169,-1, 8, 8, 182, 127, 188, 124,0x0
169,-1,16,16, 194, 123, 200, 120,0x0
169,-1,16,16, 210, 123, 216, 120,0x0
169,-1, 8, 8, 222, 119, 228, 116,0x0
169,-1, 8, 8, 230, 119, 236, 116,0x0
169,-1, 8, 8, 222, 127, 228, 124,0x0
169,-1, 8, 8, 230, 127, 236, 124,0x0
169,-1,16,16, 259, 123, 264, 120,0x0
169,-1,16,16, 274, 123, 280, 120,0x0
169,-1,16,16, 291, 123, 296, 120,0x0
169,-1,16,16, 307, 123, 312, 120,0x0
169,-1, 8,16, 319, 123, 324, 120,0x0
169,-1, 8,16, 327, 123, 332, 120,0x0
169,-1,16,16, 339, 123, 344, 120,0x0
169,-1,16,16, 403, 122, 408, 120,0x0
169,-1,16,16, 419, 122, 424, 120,0x0
169,-1,16,16, 467, 122, 472, 120,0x0
169,-1, 8,16, 479, 122, 484, 120,0x0
169,-1,16,16, 994, 122,1000, 120,0x0
169,-1,16,16,1010, 122,1016, 120,0x0
169,-1,16,16,1058, 122,1064, 120,0x0
169,-1,16,16,1074, 121,1080, 120,0x0
169,-1,16,16,1185, 122,1192, 120,0x0
169,-1,16, 8,1201, 118,1208, 116,0x0
169,-1, 8,16, 102, 139, 108, 136,0x0
169,-1,16,16, 146, 139, 152, 136,0x0
169,-1,16,16, 162, 139, 168, 136,0x0
169,-1,16,16, 194, 139, 200, 136,0x0
169,-1, 8, 8, 207, 135, 212, 132,0x0
169,-1, 8, 8, 215, 143, 220, 140,0x0
169,-1,16,16, 227, 139, 232, 136,0x0
169,-1,16,16, 243, 139, 248, 136,0x0
169,-1,16,16, 259, 139, 264, 136,0x0
169,-1,16,16, 291, 139, 296, 136,0x0
169,-1,16,16, 307, 139, 312, 136,0x0
169,-1,16,16, 323, 139, 328, 136,0x0
169,-1,16,16, 339, 139, 344, 136,0x0
169,-1,16,16, 403, 138, 408, 136,0x0
169,-1,16,16, 419, 138, 424, 136,0x0
169,-1, 8, 8, 431, 142, 436, 140,0x0
169,-1, 8, 8, 439, 142, 444, 140,0x0
169,-1,16,16, 483, 138, 488, 136,0x0
169,-1,16,16,1058, 138,1064, 136,0x0
169,-1,16,16,1122, 137,1128, 136,0x0
169,-1,16,16,1138, 137,1144, 136,0x0
169,-1,16,16,1154, 137,1160, 136,0x0
169,-1,16,16, 146, 155, 152, 152,0x0
169,-1,16,16, 162, 155, 168, 152,0x0
169,-1,16,16, 178, 155, 184, 152,0x0
169,-1,16,16, 194, 155, 200, 152,0x0
169,-1,16,16, 211, 155, 216, 152,0x0
169,-1,16,16, 227, 155, 232, 152,0x0
169,-1,16,16, 243, 155, 248, 152,0x0
169,-1,16,16, 259, 155, 264, 152,0x0
169,-1,16,16, 275, 155, 280, 152,0x0
169,-1,16,16, 291, 155, 296, 152,0x0
169,-1,16,16, 307, 155, 312, 152,0x0
169,-1,16,16, 323, 155, 328, 152,0x0
169,-1,16,16, 339, 154, 344, 152,0x0
169,-1,16,16, 355, 154, 360, 152,0x0
169,-1,16,16, 371, 154, 376, 152,0x0
169,-1,16,16, 531, 154, 536, 152,0x0
169,-1,16,16, 835, 154, 840, 152,0x0
169,-1,16, 8, 851, 158, 856, 156,0x0
169,-1,16,16, 994, 154,1000, 152,0x0
169,-1,16,16,1026, 154,1032, 152,0x0
169,-1,16,16,1042, 154,1048, 152,0x0
169,-1, 8,16,1054, 154,1060, 152,0x0
169,-1,16, 8,1074, 149,1080, 148,0x0
169,-1,16, 8,1074, 157,1080, 156,0x0
169,-1,16,16,1138, 153,1144, 152,0x0
169,-1,16,16, 130, 171, 136, 168,0x0
169,-1,16,16, 146, 171, 152, 168,0x0
169,-1,16,16, 162, 171, 168, 168,0x0
169,-1,16,16, 178, 171, 184, 168,0x0
169,-1,16,16, 227, 171, 232, 168,0x0
169,-1,16,16, 243, 171, 248, 168,0x0
169,-1,16,16, 259, 171, 264, 168,0x0
169,-1,16,16, 275, 171, 280, 168,0x0
169,-1,16,16, 339, 171, 344, 168,0x0
169,-1, 8,16, 895, 168, 900, 168,0x0
169,-1,16,16, 978, 170, 984, 168,0x0
169,-1,16,16, 994, 170,1000, 168,0x0
169,-1,16,16,1010, 170,1016, 168,0x0
169,-1,16,16,1026, 169,1032, 168,0x0
169,-1,16,16,1042, 170,1048, 168,0x0
169,-1,16,16,  50, 187,  56, 184,0x0
169,-1,16,16,  66, 187,  72, 184,0x0
169,-1,16,16,  82, 187,  88, 184,0x0
169,-1,16,16, 130, 187, 136, 184,0x0
169,-1,16,16, 146, 187, 152, 184,0x0
169,-1,16,16, 211, 187, 216, 184,0x0
169,-1,16,16, 227, 187, 232, 184,0x0
169,-1,16,16, 243, 187, 248, 184,0x0
169,-1,16,16, 259, 187, 264, 184,0x0
169,-1,16,16, 275, 187, 280, 184,0x0
169,-1,16,16, 291, 187, 296, 184,0x0
169,-1,16,16, 307, 187, 312, 184,0x0
169,-1,16,16, 323, 187, 328, 184,0x0
169,-1,16,16, 994, 186,1000, 184,0x0
169,-1,16,16,1010, 186,1016, 184,0x0
169,-1,16,16,1026, 186,1032, 184,0x0
169,-1,16,16,1202, 185,1208, 184,0x0
169,-1,16,16,  82, 203,  88, 200,0x0
169,-1,16,16,  98, 203, 104, 200,0x0
169,-1,16,16, 114, 203, 120, 200,0x0
169,-1,16, 8, 130, 199, 136, 196,0x0
169,-1,16,16, 211, 203, 216, 200,0x0
169,-1,16,16, 243, 203, 248, 200,0x0
169,-1,16,16, 259, 203, 264, 200,0x0
169,-1,16,16, 323, 202, 328, 200,0x0
169,-1,16,16, 387, 202, 392, 200,0x0
169,-1,16,16, 515, 202, 520, 200,0x0
169,-1,16,16, 962, 202, 968, 200,0x0
169,-1,16,16, 978, 202, 984, 200,0x0
169,-1,16,16, 994, 202,1000, 200,0x0
169,-1,16,16,1026, 202,1032, 200,0x0
169,-1,16,16,1042, 202,1048, 200,0x0
169,-1,16,16,1058, 202,1064, 200,0x0
169,-1,16,16,1074, 202,1080, 200,0x0
169,-1,16,16,  98, 219, 104, 216,0x0
169,-1,16,16, 114, 219, 120, 216,0x0
169,-1,16,16, 210, 219, 216, 216,0x0
169,-1,16, 8, 243, 215, 248, 212,0x0
169,-1,16,16, 355, 218, 360, 216,0x0
169,-1,16,16, 371, 218, 376, 216,0x0
169,-1,16,16, 499, 218, 504, 216,0x0
169,-1,16,16, 819, 218, 824, 216,0x0
169,-1,16,16, 835, 218, 840, 216,0x0
169,-1,16,16, 851, 218, 856, 216,0x0
169,-1,16,16, 962, 218, 968, 216,0x0
169,-1,16,16, 978, 218, 984, 216,0x0
169,-1,16,16, 994, 218,1000, 216,0x0
169,-1,16,16,1010, 218,1016, 216,0x0
169,-1,16,16,1026, 217,1032, 216,0x0
169,-1,16,16,1042, 217,1048, 216,0x0
169,-1,16, 8,1058, 213,1064, 212,0x0
169,-1,16, 8,1058, 221,1064, 220,0x0
169,-1,16,16,1074, 217,1080, 216,0x0
169,-1,16,16,1090, 217,1096, 216,0x0
169,-1,16,16, 194, 235, 200, 232,0x0
169,-1,16,16, 275, 235, 280, 232,0x0
169,-1,16,16, 291, 235, 296, 232,0x0
169,-1,16,16, 307, 234, 312, 232,0x0
169,-1,16,16, 323, 234, 328, 232,0x0
169,-1, 8,16, 335, 235, 340, 232,0x0
169,-1, 8,16, 343, 235, 348, 232,0x0
169,-1,16,16, 355, 234, 360, 232,0x0
169,-1, 8,16, 367, 234, 372, 232,0x0
169,-1, 8,16, 375, 234, 380, 232,0x0
169,-1,16,16, 387, 234, 392, 232,0x0
169,-1,16,16, 403, 235, 408, 232,0x0
169,-1, 8, 8, 815, 230, 820, 228,0x0
169,-1, 8, 8, 815, 238, 820, 236,0x0
169,-1,16,16, 851, 234, 856, 232,0x0
169,-1,16,16, 867, 234, 872, 232,0x0
169,-1,16,16, 962, 234, 968, 232,0x0
169,-1,16,16, 978, 234, 984, 232,0x0
169,-1,16,16, 994, 233,1000, 232,0x0
169,-1,16,16,1010, 233,1016, 232,0x0
169,-1,16,16,1026, 233,1032, 232,0x0
169,-1,16,16,1042, 233,1048, 232,0x0
169,-1,16,16,1090, 233,1096, 232,0x0
169,-1,16,16, 275, 251, 280, 248,0x0
169,-1,16,16, 291, 251, 296, 248,0x0
169,-1,16,16, 306, 251, 312, 248,0x0
169,-1,16,16, 323, 251, 328, 248,0x0
169,-1,16,16, 339, 250, 344, 248,0x0
169,-1,16,16, 371, 250, 376, 248,0x0
169,-1,16,16, 387, 250, 392, 248,0x0
169,-1,16,16, 803, 250, 808, 248,0x0
169,-1,16,16, 835, 250, 840, 248,0x0
169,-1,16,16, 851, 250, 856, 248,0x0
169,-1,16,16, 867, 249, 872, 248,0x0
169,-1, 8, 8, 951, 246, 956, 244,0x0
169,-1,16,16, 962, 250, 968, 248,0x0
169,-1,16,16, 978, 250, 984, 248,0x0
169,-1,16,16, 994, 249,1000, 248,0x0
169,-1,16,16,1010, 249,1016, 248,0x0
169,-1,16,16,1026, 249,1032, 248,0x0
169,-1,16,16,1042, 249,1048, 248,0x0
169,-1,16,16,1058, 249,1064, 248,0x0
169,-1, 8,16,1070, 249,1076, 248,0x0
169,-1,16,16,1122, 249,1128, 248,0x0
169,-1,16,16,1138, 249,1144, 248,0x0
169,-1,16,16, 259, 267, 264, 264,0x0
169,-1,16,16, 275, 267, 280, 264,0x0
169,-1,16,16, 339, 266, 344, 264,0x0
169,-1,16,16, 387, 266, 392, 264,0x0
169,-1,16,16, 787, 266, 792, 264,0x0
169,-1, 8, 8, 807, 262, 812, 260,0x0
169,-1,16,16, 851, 266, 856, 264,0x0
169,-1,16,16, 867, 265, 872, 264,0x0
169,-1,16,16, 915, 266, 920, 264,0x0
169,-1,16,16, 931, 266, 936, 264,0x0
169,-1,16,16, 979, 265, 984, 264,0x0
169,-1,16,16, 995, 265,1000, 264,0x0
169,-1,16,16,1011, 265,1016, 264,0x0
169,-1, 8,16,1039, 265,1044, 264,0x0
169,-1, 8,16,1046, 265,1052, 264,0x0
169,-1,16,16,1058, 265,1064, 264,0x0
169,-1,16,16,1074, 265,1080, 264,0x0
169,-1,16,16,1090, 265,1096, 264,0x0
169,-1,16,16,1106, 265,1112, 264,0x0
169,-1, 8,16,1126, 265,1132, 264,0x0
169,-1,16,16,  50, 283,  56, 280,0x0
169,-1, 8,16, 391, 282, 396, 280,0x0
169,-1, 8,16, 399, 282, 404, 280,0x0
169,-1, 8,16, 407, 282, 412, 280,0x0
169,-1,16,16, 771, 282, 776, 280,0x0
169,-1,16,16, 899, 282, 904, 280,0x0
169,-1,16,16, 915, 282, 920, 280,0x0
169,-1,16,16, 947, 281, 952, 280,0x0
169,-1,16,16, 963, 281, 968, 280,0x0
169,-1,16,16, 979, 281, 984, 280,0x0
169,-1,16,16, 995, 281,1000, 280,0x0
169,-1,16,16,1011, 281,1016, 280,0x0
169,-1,16,16,1043, 281,1048, 280,0x0
169,-1,16,16,1058, 281,1064, 280,0x0
169,-1,16,16,1074, 281,1080, 280,0x0
169,-1,16,16,1090, 281,1096, 280,0x0
169,-1, 8,16,1102, 281,1108, 280,0x0
169,-1, 8,16,1126, 281,1132, 280,0x0
169,-1,16,16,  34, 299,  40, 296,0x0
169,-1,16,16, 355, 298, 360, 296,0x0
169,-1,16,16, 371, 298, 376, 296,0x0
169,-1,16,16, 419, 298, 424, 296,0x0
169,-1,16,16, 435, 298, 440, 296,0x0
169,-1,16,16, 499, 298, 504, 296,0x0
169,-1,16,16, 643, 298, 648, 296,0x0
169,-1,16,16, 787, 298, 792, 296,0x0
169,-1,16,16, 899, 298, 904, 296,0x0
169,-1,16,16, 915, 298, 920, 296,0x0
169,-1,16,16, 931, 297, 936, 296,0x0
169,-1,16,16, 947, 297, 952, 296,0x0
169,-1,16,16, 963, 297, 968, 296,0x0
169,-1,16,16, 979, 297, 984, 296,0x0
169,-1,16,16, 995, 297,1000, 296,0x0
169,-1,16,16,1011, 297,1016, 296,0x0
169,-1,16,16,1043, 297,1048, 296,0x0
169,-1,16,16,1074, 297,1080, 296,0x0
169,-1,16,16,1090, 297,1096, 296,0x0
169,-1,16,16,1106, 297,1112, 296,0x0
169,-1,16,16,1122, 297,1128, 296,0x0
169,-1,16,16,1138, 297,1144, 296,0x0
169,-1,16,16,1154, 297,1160, 296,0x0
169,-1,16,16, 339, 314, 344, 312,0x0
169,-1,16,16, 355, 314, 360, 312,0x0
169,-1, 8, 8, 367, 310, 372, 308,0x0
169,-1, 8, 8, 367, 319, 372, 316,0x0
169,-1,16,16, 403, 314, 408, 312,0x0
169,-1,16,16, 419, 314, 424, 312,0x0
169,-1,16,16, 435, 314, 440, 312,0x0
169,-1,16,16, 451, 314, 456, 312,0x0
169,-1,16,16, 467, 314, 472, 312,0x0
169,-1,16,16, 499, 314, 504, 312,0x0
169,-1,16,16, 547, 314, 552, 312,0x0
169,-1,16,16, 819, 314, 824, 312,0x0
169,-1,16, 8, 835, 318, 840, 316,0x0
169,-1,16,16, 851, 314, 856, 312,0x0
169,-1,16,16, 867, 313, 872, 312,0x0
169,-1,16,16, 931, 313, 936, 312,0x0
169,-1,16,16, 947, 313, 952, 312,0x0
169,-1,16,16, 963, 313, 968, 312,0x0
169,-1,16,16, 979, 313, 984, 312,0x0
169,-1,16,16, 995, 313,1000, 312,0x0
169,-1,16,16,1010, 313,1016, 312,0x0
169,-1,16,16,1027, 314,1032, 312,0x0
169,-1,16,16,1043, 313,1048, 312,0x0
169,-1,16,16,1059, 313,1064, 312,0x0
169,-1,16,16,1090, 313,1096, 312,0x0
169,-1,16,16, 339, 330, 344, 328,0x0
169,-1,16,16, 355, 330, 360, 328,0x0
169,-1,16,16, 403, 330, 408, 328,0x0
169,-1,16,16, 419, 330, 424, 328,0x0
169,-1,16,16, 435, 330, 440, 328,0x0
169,-1,16,16, 451, 330, 456, 328,0x0
169,-1,16,16, 467, 330, 472, 328,0x0
169,-1,16,16, 483, 330, 488, 328,0x0
169,-1,16,16, 531, 330, 536, 328,0x0
169,-1,16,16, 659, 330, 664, 328,0x0
169,-1,16, 8, 736, 332, 728, 332,0x0
169,-1,16,16, 947, 329, 952, 328,0x0
169,-1,16,16, 963, 329, 968, 328,0x0
169,-1,16,16, 979, 329, 984, 328,0x0
169,-1,16,16, 995, 329,1000, 328,0x0
169,-1,16,16,1011, 329,1016, 328,0x0
169,-1,16,16,1027, 329,1032, 328,0x0
169,-1,16,16,1043, 329,1048, 328,0x0
169,-1,16,16,1059, 329,1064, 328,0x0
169,-1,16,16,1075, 329,1080, 328,0x0
169,-1,16,16, 435, 346, 440, 344,0x0
169,-1,16,16, 451, 346, 456, 344,0x0
169,-1,16,16, 515, 346, 520, 344,0x0
169,-1,16,16, 531, 346, 536, 344,0x0
169,-1, 8, 8, 724, 340, 716, 340,0x0
169,-1, 8, 8, 718, 346, 708, 348,0x0
169,-1,16,16, 736, 344, 728, 344,0x0
169,-1,16,16, 883, 346, 888, 344,0x0
169,-1,16,16, 979, 345, 984, 344,0x0
169,-1,16,16, 995, 345,1000, 344,0x0
169,-1,16,16,1027, 345,1032, 344,0x0
169,-1,16,16,1043, 345,1048, 344,0x0
169,-1,16,16,1058, 345,1064, 344,0x0
169,-1,16,16,1074, 345,1080, 344,0x0
169,-1,16,16, 451, 362, 456, 360,0x0
169,-1,16,16, 467, 362, 472, 360,0x0
169,-1,16,16, 499, 362, 504, 360,0x0
169,-1,16,16, 515, 362, 520, 360,0x0
169,-1,16,16, 531, 362, 536, 360,0x0
169,-1, 8, 8, 646, 365, 636, 364,0x0
169,-1,16, 8, 658, 364, 648, 364,0x0
169,-1,16,16, 713, 360, 696, 360,0x0
169,-1,16,16, 721, 360, 712, 360,0x0
169,-1,16,16, 737, 359, 728, 360,0x0
169,-1,16,16, 753, 359, 744, 360,0x0
169,-1,16,16, 769, 359, 760, 360,0x0
169,-1,16,16, 801, 359, 792, 360,0x0
169,-1,16,16, 371, 379, 376, 376,0x0
169,-1,16,16, 387, 379, 392, 376,0x0
169,-1,16,16, 531, 378, 536, 376,0x0
169,-1,16,16, 580, 374, 568, 376,0x0
169,-1,16,16, 626, 376, 616, 376,0x0
169,-1,16,16, 712, 376, 696, 376,0x0
169,-1, 8, 8, 733, 379, 724, 380,0x0
169,-1, 8, 8, 741, 379, 732, 380,0x0
169,-1,16,16, 753, 375, 744, 376,0x0
169,-1,16,16,1138, 377,1144, 376,0x0
169,-1,16,16,1154, 377,1160, 376,0x0
169,-1,16,16,1170, 377,1176, 376,0x0
169,-1,16,16,1250, 377,1256, 376,0x0
169,-1,16, 8,1266, 373,1272, 372,0x0
169,-1,16,16, 371, 395, 376, 392,0x0
169,-1, 8,16, 565, 387, 548, 392,0x0
169,-1, 8,16, 573, 387, 556, 392,0x0
169,-1,16,16, 579, 390, 568, 392,0x0
169,-1,16,16, 688, 391, 664, 392,0x0
169,-1,16,16, 712, 392, 696, 392,0x0
169,-1,16,16, 737, 391, 728, 392,0x0
169,-1,16,16,1091, 393,1096, 392,0x0
169,-1,16,16,1138, 393,1144, 392,0x0
169,-1,16,16,1154, 393,1160, 392,0x0
169,-1,16,16,1234, 393,1240, 392,0x0
169,-1,16,16,1250, 393,1256, 392,0x0
169,-1,16,16,1266, 393,1272, 392,0x0
169,-1,16,16, 323, 411, 328, 408,0x0
169,-1,16,16, 355, 411, 360, 408,0x0
169,-1,16,16, 371, 411, 376, 408,0x0
169,-1,16,16, 403, 411, 408, 408,0x0
169,-1,16,16, 419, 411, 424, 408,0x0
169,-1, 8,16, 740, 408, 732, 408,0x0
169,-1,16,16, 752, 408, 744, 408,0x0
169,-1,16,16, 768, 408, 760, 408,0x0
169,-1,16,16, 784, 408, 776, 408,0x0
169,-1,16,16,1123, 409,1128, 408,0x0
169,-1,16,16,1138, 409,1144, 408,0x0
169,-1,16,16,1218, 409,1224, 408,0x0
169,-1,16, 8,1234, 405,1240, 404,0x0
169,-1,16, 8,1234, 413,1240, 412,0x0
169,-1,16,16,1250, 409,1256, 408,0x0
169,-1, 8,16,1270, 409,1276, 408,0x0
169,-1,16,16, 323, 427, 328, 424,0x0
169,-1,16,16, 355, 427, 360, 424,0x0
169,-1,16,16, 371, 427, 376, 424,0x0
169,-1,16,16, 403, 427, 408, 424,0x0
169,-1,16,16, 419, 427, 424, 424,0x0
169,-1, 8,16, 548, 420, 540, 424,0x0
169,-1,16, 8, 560, 424, 552, 428,0x0
169,-1,16, 8, 576, 418, 568, 420,0x0
169,-1,16,16, 670, 424, 648, 424,0x0
169,-1,16,16, 736, 424, 728, 424,0x0
169,-1,16,16, 784, 424, 776, 424,0x0
169,-1, 8, 8, 796, 420, 788, 420,0x0
169,-1, 8, 8, 804, 420, 796, 420,0x0
169,-1,16,16,1123, 425,1128, 424,0x0
169,-1,16,16,1138, 425,1144, 424,0x0
169,-1,16,16,1154, 425,1160, 424,0x0
169,-1,16,16,1170, 425,1176, 424,0x0
